COESSING 2020 Nearshore Wave Lab,,,
Data from Lacy et al. 2017 (see doc for full citation) ,,,
05-06-2016 05-30,ST2,depth,1.119007111
05-06-2016 06-00,ST2,depth,1.264019476
05-06-2016 06-30,ST2,depth,1.36744348
05-06-2016 07-00,ST2,depth,1.447237128
05-06-2016 07-30,ST2,depth,1.485983328
05-06-2016 08-00,ST2,depth,1.471065644
05-06-2016 08-30,ST2,depth,1.390849538
05-06-2016 09-00,ST2,depth,1.254226567
05-06-2016 09-30,ST2,depth,1.054043904
05-06-2016 10-00,ST2,depth,0.80414454
05-06-2016 10-30,ST2,depth,0.535282613
05-06-2016 11-00,ST2,depth,0.287128764
05-06-2016 11-30,ST2,depth,0.175233708
05-06-2016 12-00,ST2,depth,0.171211772
05-06-2016 12-30,ST2,depth,0.176148893
05-06-2016 13-00,ST2,depth,0.177303824
05-06-2016 13-30,ST2,depth,0.177716525
05-06-2016 14-00,ST2,depth,0.17533746
05-06-2016 14-30,ST2,depth,0.174622015
05-06-2016 15-00,ST2,depth,0.17210578
05-06-2016 15-30,ST2,depth,0.169161677
05-06-2016 16-00,ST2,depth,0.169642916
05-06-2016 16-30,ST2,depth,0.169585818
05-06-2016 17-00,ST2,depth,0.173018523
05-06-2016 17-30,ST2,depth,0.177078319
05-06-2016 18-00,ST2,depth,0.174989599
05-06-2016 18-30,ST2,depth,0.272518374
05-06-2016 19-00,ST2,depth,0.454918832
05-06-2016 19-30,ST2,depth,0.624682169
05-06-2016 20-00,ST2,depth,0.753103393
05-06-2016 20-30,ST2,depth,0.842370115
05-06-2016 21-00,ST2,depth,0.911164773
05-06-2016 21-30,ST2,depth,0.951181724
05-06-2016 22-00,ST2,depth,0.93686045
05-06-2016 22-30,ST2,depth,0.887153669
05-06-2016 23-00,ST2,depth,0.796825434
05-06-2016 23-30,ST2,depth,0.670851396
06-06-2016 00-00,ST2,depth,0.51156145
06-06-2016 00-30,ST2,depth,0.349023334
06-06-2016 01-00,ST2,depth,0.220388324
06-06-2016 01-30,ST2,depth,0.183783963
06-06-2016 02-00,ST2,depth,0.172460826
06-06-2016 02-30,ST2,depth,0.174803772
06-06-2016 03-00,ST2,depth,0.174323177
06-06-2016 03-30,ST2,depth,0.185427275
06-06-2016 04-00,ST2,depth,0.301109617
06-06-2016 04-30,ST2,depth,0.485793651
06-06-2016 05-00,ST2,depth,0.688282686
06-06-2016 05-30,ST2,depth,0.864382171
06-06-2016 06-00,ST2,depth,1.031429988
06-06-2016 06-30,ST2,depth,1.196291295
06-06-2016 07-00,ST2,depth,1.314133256
06-06-2016 07-30,ST2,depth,1.392027284
06-06-2016 08-00,ST2,depth,1.446591628
06-06-2016 08-30,ST2,depth,1.461872309
06-06-2016 09-00,ST2,depth,1.41536847
06-06-2016 09-30,ST2,depth,1.313816275
06-06-2016 10-00,ST2,depth,1.155341356
06-06-2016 10-30,ST2,depth,0.936634807
06-06-2016 11-00,ST2,depth,0.677812553
06-06-2016 11-30,ST2,depth,0.42961579
06-06-2016 12-00,ST2,depth,0.201634905
06-06-2016 12-30,ST2,depth,0.169951149
06-06-2016 13-00,ST2,depth,0.174364379
06-06-2016 13-30,ST2,depth,0.174999093
06-06-2016 14-00,ST2,depth,0.175051727
06-06-2016 14-30,ST2,depth,0.174654863
06-06-2016 15-00,ST2,depth,0.174915551
06-06-2016 15-30,ST2,depth,0.171855602
06-06-2016 16-00,ST2,depth,0.172561655
06-06-2016 16-30,ST2,depth,0.169282881
06-06-2016 17-00,ST2,depth,0.169188199
06-06-2016 17-30,ST2,depth,0.172781531
06-06-2016 18-00,ST2,depth,0.172031344
06-06-2016 18-30,ST2,depth,0.173001549
06-06-2016 19-00,ST2,depth,0.182869224
06-06-2016 19-30,ST2,depth,0.369882706
06-06-2016 20-00,ST2,depth,0.548589693
06-06-2016 20-30,ST2,depth,0.713933959
06-06-2016 21-00,ST2,depth,0.839835908
06-06-2016 21-30,ST2,depth,0.923194524
06-06-2016 22-00,ST2,depth,0.988905645
06-06-2016 22-30,ST2,depth,1.007353753
06-06-2016 23-00,ST2,depth,0.983101432
06-06-2016 23-30,ST2,depth,0.916093262
07-06-2016 00-00,ST2,depth,0.820947428
07-06-2016 00-30,ST2,depth,0.677174642
07-06-2016 01-00,ST2,depth,0.523318694
07-06-2016 01-30,ST2,depth,0.369284176
07-06-2016 02-00,ST2,depth,0.243514178
07-06-2016 02-30,ST2,depth,0.18767339
07-06-2016 03-00,ST2,depth,0.170876253
07-06-2016 03-30,ST2,depth,0.173858342
07-06-2016 04-00,ST2,depth,0.177673288
